Categories,Link,Reviewer,Rating,Title,Review
,https://ca.trustpilot.com/reviews/5e485ed53c93ae0864a05a5e,Maria,1 star: Bad,Instacart is a terrible company to use,Instacart is a terrible company to use.  Always have a problem.   They now refuse to give customers receipts.   Everytime I have a question it's a crazy amount of run around.  I would highly recommend not do business with them.   Had a painful shopper that was so rude.  I can't believe they are in business.
,https://ca.trustpilot.com/reviews/5e46db773c93ae08649fa934,Stormy Willett,1 star: Bad,Outsourced BC,"Ordered one simple item. 3 hours later, after speaking to an out of the United States service, then a supervisor, also outsourced, not able to assist me due to the language barrier. I tried the app, I tried reaching out to the Instacart shopper, however, she did not speak a LICK of English. 2 hours wasted just to correct an address error on their end. Before you ask, YES! It became important enough to waste my 2 hours to prove that President Donald Trump will be re-elected 2020!"
,https://ca.trustpilot.com/reviews/5e432cbe3c93ae04c0df7bcb,Crystal,1 star: Bad,Ordered groceries for 2 hour delivery…,"Ordered groceries for 2 hour delivery because I needed them within that time frame, and was then notified after 1.5 hrs that it wouldn’t be delivered for another two hours. This was my first and only use, as that is unacceptable and dissatisfying."
,https://ca.trustpilot.com/reviews/5e4096613c93ae0b24a163c5,Jack,1 star: Bad,I wish I could give less than one star…,I wish I could give less than one star - 1 ⭐️ really crappy service I ordered items they brought me something else instead and said it was my replacement 💩  instacart sucks they really really suck  😡 don’t waste your time and life I don’t know how they stay in  Business 🤷🏻‍♂️
,https://ca.trustpilot.com/reviews/5e4065ee3c93ae04c0ddd6d4,marcy schell,1 star: Bad,I cant use instacart because i can only…,I cant use instacart because i can only use a debit card and they wont let me. I really would be helpful if i could.
,https://ca.trustpilot.com/reviews/5e3f48333c93ae04c0dd6ed8,Sarah Polito,1 star: Bad,Exploiting workers who are the backs of…,"Exploiting workers who are the backs of the company, that is what this company does. They don't care about shoppers or their customers."
,https://ca.trustpilot.com/reviews/5e3f28a73c93ae0b24a0e0fd,Eric Vallett,1 star: Bad,Instacart uses deceptive practices…,Instacart uses deceptive practices to manipulate it's customers and workers.  They are unable to solve problems.  They have built their platform on the backs of thousands of others who told them why their software sucks and how to fix it and provided pitiful if any compensation.
,https://ca.trustpilot.com/reviews/5e3dd8b33c93ae0b24a059f6,Robin Thomas-Siggers,1 star: Bad,Get it yourself,Get it yourself.  I've waited all day for an order not to come.  No one cares.
,https://ca.trustpilot.com/reviews/5e3cc1ff3c93ae04c0dc3b9f,Jaime Murphy,1 star: Bad,Don't use this service unless you have…,Don't use this service unless you have money to f***off!
,https://ca.trustpilot.com/reviews/5e3a4f753c93ae0b249e2780,Bryan Dyck,1 star: Bad,Have applied but no response,Have applied but no response. They seem to want addresses from where I lived for over 20 years. Don’t think this is a trusted site
,https://ca.trustpilot.com/reviews/5e39cf623c93ae0b249df9bd,A K,1 star: Bad,It hurts me to know using Instacart…,It hurts me to know using Instacart means participating in exploitation.
,https://ca.trustpilot.com/reviews/5e38b7143c93ae04c0d9c608,Ashley Jones,1 star: Bad,Crap place to work for,Crap place to work for. Boycott!
,https://ca.trustpilot.com/reviews/5e34d69f3c93ae0b249b68b4,Daniel,1 star: Bad,I ordered from the Safeway near my home…,I ordered from the Safeway near my home and instacart sad that they had a product I wanted.  nope...  They only carry it on the east coast.  Why would they say that they can get something that is not available?  crappy order service.  never again.
,https://ca.trustpilot.com/reviews/5e3456043c93ae0b249b2434,KC,1 star: Bad,Good turned bad,"Unfortunately the grocery store I shop at only uses instacart. Nothing but good experiences for about a year for ick-up and delivery. Last delivery order I made, my groceries were left on someone else’s porch in a different Cul-de-sac, without the house owners being there. The ’leave it on porch’ selection was not selected. I thought maybe it was just a minor mess up so I tried delivery again. This order at least arrived in my cul-de-sac. However, instead of verifying the house number, the deliverer walked to each houses‘ front door and asked them if they had groceries being delivered. I had to walk to the other side of the cul-de-sac to flag her down and to get my groceries. Needless to say, Instacart services have gone downhill and will not be used by me again."
,https://ca.trustpilot.com/reviews/5e2d1e843c93ae0b249711c4,A J,1 star: Bad,Incompetent at every level.,"Extremely incompetent management in the Midwest Operations department. Lack of organization, lies, and general lack of attention to detail Midwest Ops rep, Ashley Kalogeras is to the detriment of the Instacart Brand. Management needs to be turned over immediately."
,https://ca.trustpilot.com/reviews/5e2cb4023c93ae0b2496fedb,Alex Carneiro,1 star: Bad,fraudulent shopper contaminates children’s food,Put my first order in last Tuesday and was the worst experience of my life. Their shopper was fully aware she was shopping for two very young children (2 and 3 year old) and continued to eat some of my cooked chicken which I didn’t notice until dinner time. I immediately informed instacart about this and they have failed multiple times to give me a proper solution and their highest department is only available by email and I’ve been waiting days for a response. I don’t know if this shopper had some illness or chemical or drug residue on her fingers so thank god my children didn’t eat It before I found out myself. I have contacted my local police department and nbc news Connecticut who are currently investigating the story.
,https://ca.trustpilot.com/reviews/5e2a31163c93ae04c0d256aa,Mike Buchser,1 star: Bad,I saw a shopper working for Instacart…,"I saw a shopper working for Instacart shopping produce into her bare arms, no cart no bag just skin against lettuce. UUGG!!!!"
,https://ca.trustpilot.com/reviews/5e2909d13c93ae04c0d19734,Jesse Wilson,1 star: Bad,stay away will not arrive,i just made my first order for 255.00 says it was to be delivered at 6:45 pm it never came its now 10 pm
,https://ca.trustpilot.com/reviews/5e278d9d3c93ae0b249432c1,Wayne,1 star: Bad,This the worst delivery company out…,This the worst delivery company out there.placed an order and was shorted  on the order  and when I placed another order for what I was shorted instacart declined all four of my good credit cards. Terrible  company. Beware everyone!
,https://ca.trustpilot.com/reviews/5e238c75c845450bec3a6dc5,Rimmy Kaushal,1 star: Bad,Pay is very low only 8 dollars  for 50…,Pay is very low only 8 dollars  for 50 to 60 items too many milage  and some time cut tips too
,https://ca.trustpilot.com/reviews/5e22648ac845450bec39ed54,Suzanne Montgomery,1 star: Bad,The absolute worst service,"The absolute worst service. We never even got our groceries and didn’t get any credit back, when we said we were going to. I would NEVER suggest using this service. Very unprofessional."
,https://ca.trustpilot.com/reviews/5e1f367fc8454503e83282e2,Hannah,1 star: Bad,They will make you run back and forth…,They will make you run back and forth to try and get a order then their app messes up. I have drove 20 minutes out my way for a order that every time I got to the store it wouldn't let me shop it. They did that to me 2 times in one day. So I drove almost 2 hours back and forth. For absolutely no money. I tried to contact them through the app and it just shuts down the app when I click the ear with headphones. I call the number they provide and it says it is out of service. I then email them and it says the email is no longer in use. This company is terrible. I will not be working for them anymore. And I’d advise you not to waste your time on it to!
,https://ca.trustpilot.com/reviews/5e0d51f6c8454508343973e5,Sun Wukong,1 star: Bad,Just don't.,Just don't. Save your money for better services.
,https://ca.trustpilot.com/reviews/5e0a8220c845450914ae9b54,Pamela Brooks,1 star: Bad,Can never find common items online,"Can never find common items online.  for example, enter chicken in a grocery store and it gives every option BUT chicken.  For Thanksgiving, the shopper screwed up two critical items - obviously he didn't know how to cook or shop.I am continually searching for items at stores that I positively know are in stock and they do not appear as available on the site.Bottom line, it's too much of a hassle so I have closed my account and I absolutely hate to shop.  It's a great idea but definitely not ready for prime time."
,https://ca.trustpilot.com/reviews/5e09401cc845450914adf6f0,S.B.,1 star: Bad,Bent over like everyone else..,I got raped like everybody else. Read before you order from them...
,https://ca.trustpilot.com/reviews/5e092846c845450914adf093,Robyn Owen,1 star: Bad,They screw up billing all the time,"They screw up billing all the time, I've had more bad shoppers than good ones. Do your self a favor and don't"
,https://ca.trustpilot.com/reviews/5e039029c845450914abae67,Bh D,1 star: Bad,Unreliable,Unreliable. Expected laundry detergent on Christmas Eve. Didn't get the deliver.
,https://ca.trustpilot.com/reviews/5e00ca36c8454508343471a5,Nikki Paul,1 star: Bad,"Instacart continues to overcharge,never…","Instacart continues to overcharge,never have items in stock.Whole foods is now delivering to Uptton  MA they are a much better service!! I have never had an issue with Whole Foods delivery.Do Yourself a favor and don't use instacart you now have other options."
,https://ca.trustpilot.com/reviews/5dffc74dc845450834340692,Harriet,1 star: Bad,If you don’t mind having all of your…,"If you don’t mind having all of your ice cream, or frozen yogurt pops melted so that they refreeze when you put them in the freezer, and are inedible when you take them out, then it might be worth 3 stars. I sent a photo of the melted and refrozen pops (3 boxes) and told them what happened. Never heard back. Will never use them again."
,https://ca.trustpilot.com/reviews/5dfda90bc845450834332441,Melina Thomas,1 star: Bad,Never showed to the address and lied…,Never showed to the address and lied about delivery
,https://ca.trustpilot.com/reviews/5df046cbc84545096040536b,Richard Clark,1 star: Bad,Use the service for several months had…,Use the service for several months had no problems with it and then one day they just quit delivering to my address
,https://ca.trustpilot.com/reviews/5de7beaac84545097024d023,Wade Woodbury,1 star: Bad,Only needed one thing...,"I needed one item for an upcoming party, so ordered a few things in order to give the order picker a decent tip.  The order picker was quite good, but the item I needed was not in stock and the replacement suggested was not even close to the same item.  Instacart needs better connection to the store's inventory levels.  Running low, is NOT completely out."
,https://ca.trustpilot.com/reviews/5de47cd5c845450ae4216a8a,S Disappointed AF,1 star: Bad,Worst experience of my life. DO NOT USE,
,https://ca.trustpilot.com/reviews/5ddc52f5c84545093cf981ed,summers serenity,1 star: Bad,Poor treatment of Instacart STAFF,"Just wanted you to know, I will never use your app because of the way you treat your workers I just heard the NPR report and I think it’s despicable and you should be ashamed of yourself. But since you are the kind of company that needs to see the consequence from customers since you’re treating your people better.  I’m going to encourage everyone I know not to use your service until you rethink this whole algorithm.Sincerely"
,https://ca.trustpilot.com/reviews/5dd7ccb3c84545093cf78c20,jp kunes,1 star: Bad,A little afternoon heroin.,"I do not use Instacart anymore, however, I observed a delivery this past afternoon.The driver arrived at the apt. next door, as I began walking my dogs.A short time later, I was shocked to see the driver slumped over her steering wheel. A needle was stuck in between her fingers at the knuckle, and in a few seconds she bolts upright.Looking like the walking dead, the female trudged slowly,  schlepping the Aldi bags to apt. 2690.I am still in shock, open air injections are not a good look."
,https://ca.trustpilot.com/reviews/5dd4768bc845450640c4f9ed,Arrianne Coleman,1 star: Bad,Garbage company that is vicious towards…,Garbage company that is vicious towards it's own employees. Deliveroo all the way.
,https://ca.trustpilot.com/reviews/5dd18701c8454507e4317666,David,1 star: Bad,The very first item I looked up said,"The very first item I looked up said: ""not available in your area"".  Bbye Instacart...."
,https://ca.trustpilot.com/reviews/5dd0a1c7c845450918c21bf4,Cathy Wofford,1 star: Bad,They pay their shoppers $7 per order,They pay their shoppers $7 per order.  Can you imagine shopping for 20-50 items for that pay?  You are not getting a great experience.  Try SHIPT in Bee Cave or Lakeway.  And they reduce their payment on delivery only orders if you tip high.  Better to give tips in cash to drivers.
,https://ca.trustpilot.com/reviews/5dcdb50cc8454507e42fe899,J.m. Lofurno,1 star: Bad,You won't accept my bank debit card!,You won't accept my bank debit card!That's ridiculous!That's where my direct deposits go!!!
,https://ca.trustpilot.com/reviews/5dcdb488c845450918c0dbd4,Eaton,1 star: Bad,I gave them more than a dozen chances,"I gave them more than a dozen chances, not going to work for me."
,https://ca.trustpilot.com/reviews/5dcb27aec845450918bf710f,Cheril H.,1 star: Bad,Low paying batches for long miles and…,Low paying batches for long miles and the amount of work and time we shoppers put into a customers order..$7 is not worth for an order with 50+ items
,https://ca.trustpilot.com/reviews/5dcaaefbc845450918bf0fc0,Mattloc'd The Innovator,1 star: Bad,The company tactics are absurd,The company tactics are absurd. They want you to pay them to work. The pay is so low it feels like it. $8 to delivery 40 items 6 miles. And we must also shop the order too! No!
,https://ca.trustpilot.com/reviews/5dca0cbfc845450a84914205,William Sullivan,1 star: Bad,I will never use instacart,"I will never use instacart, period. Just another greedy company taking advantage of people of limited means."
,https://ca.trustpilot.com/reviews/5dc9f72fc845450a84913d5f,Todd Greer,1 star: Bad,I used instacart and had a decent…,I used instacart and had a decent experience but they need to treat their workers with more respect and won't be using them again until they are compensated fairly.
,https://ca.trustpilot.com/reviews/5dc9cfa2c845450a84912d45,Tanya Randstoft,1 star: Bad,You shouldn't be in business,"You shouldn't be in business. Bad goods, worse service and on top of that, the way you treat your employees."
,https://ca.trustpilot.com/reviews/5dc99d32c845450918be89cd,Michael Stott,1 star: Bad,It is disgusting what you guys are…,It is disgusting what you guys are doing to your employees. I will be boycotting this company until the pay of your employees has been substantially raised.
,https://ca.trustpilot.com/reviews/5dc9868ac845450a8490f2c5,Brandon Bell,1 star: Bad,Disgusted by the greed,"Absolutely disgusted to hear about the wages and treatment of employees. By hiring contractors instacart saves money, yet they pay unreasonably low wages and have cut bonuses to try to silence the complaints leveled against them by their shoppers."
,https://ca.trustpilot.com/reviews/5dc95801c845450a8490cb08,Lynn Newsom,1 star: Bad,This company messes around with…,"This company messes around with shoppers pay too much. If I can't trust them to pay their people and treat them with respect, how can I trust them to care about their customers?"
,https://ca.trustpilot.com/reviews/5dc89281604858093c25da82,Justen Ferguson,1 star: Bad,Outrageous,Outrageous. Do not use this app.  Wish I could give a rating lower than one star
,https://ca.trustpilot.com/reviews/5dc831626048580a6c4c4db3,ooter,1 star: Bad,Horrible company,"Horrible company, punishes their workers! Seek delivery elsewhere"
,https://ca.trustpilot.com/reviews/5dc82ccc604858093c25ae5f,Amanda L,1 star: Bad,A company that punishes their employees…,A company that punishes their employees who went on strike for better wages by cutting their already abysmal pay and bonuses doesn't deserve to be in business. BOYCOTT instacart
,https://ca.trustpilot.com/reviews/5dc7995c604858093c257b54,nk,1 star: Bad,any company that rips off employees is…,any company that rips off employees is trash to me
,https://ca.trustpilot.com/reviews/5dc790cc6048580a6c4c179c,Tamzin Blake,1 star: Bad,Instacart mistreats its workers,Instacart mistreats its workers and retaliated against them for organizing. No one should use this service.
,https://ca.trustpilot.com/reviews/5dc74d3c6048580a6c4c0f60,Lorado Taft,1 star: Bad,Exploits workers,Exploits workers; will have negative overall impact on economy in time. Retaliatory business practices.
,https://ca.trustpilot.com/reviews/5dc46571604858093c243166,Sandra Leigh Connolly,1 star: Bad,What a joke,What a joke. They either hire crooks or really incompetent people. How do half.my groceries disappear. What I thought would be a great service. Sucks!  When you call to complain you get someone that cant speak English!!
,https://ca.trustpilot.com/reviews/5dbe2dfa604858035c92177e,Ed Perry,1 star: Bad,Horrible the store is 1.9 miles from my…,Horrible the store is 1.9 miles from my house and it took 3 hours for my whole 6 items to be delivered you are better off getting in car or uber and getting the items yourself dont waste your time and money with this company
,https://ca.trustpilot.com/reviews/5db75ff5604858035c8ef6ab,Amber Marr,1 star: Bad,This place is horrible,This place is horrible. Cross contamination with items is a huge issue. I have seen almost every shopper who comes to my door deliver cleaning supplies and groceries such as lettuce and broccoli in the same bags. One time a drug pipe was left in one of my bags and my two year old child found it.  I have also had people accept my batches and then just never show up with anything at all and on two different occasions now I have caught druggy instacart shoppers doing their drugs in the driveway in front of my own home! One time they were snorting something and threw the baggy out of their car window (caught that one on camera) and the other time they were smoking something on what appeared to be aluminum foil which I also caught on camera. All of these times I contacted instacart. At first I was told they would look into these issues and the people responsible would be reprimanded. Now instacart tells me that even though I have supplied them proof of these issues that there is nothing they can do because they were not present to see these things happen for themselves. People do yourselves the favor for both you and your families and do not use this company to get your shopping done. Keep your family safe and do your own shopping at least then you know it will be done right and if you cant do the shopping yourselves pay someone you trust like a relative or a good friend to do it for you. Your family's privacy is worth it.
,https://ca.trustpilot.com/reviews/5db3178e6048580940572d5a,Paul Bernardino,1 star: Bad,i would rate instacart with no stars…,i would rate instacart with no stars they don't except government debit cards of disabled people(me)...so....if you are disabled and have a SSI government debit card don't bother shopping on instacart…..
,https://ca.trustpilot.com/reviews/5daf1a32604858077490c86c,CATHERINE MCMULLEN,1 star: Bad,The novelty of Instacart has worn off,"The novelty of Instacart has worn off.  I enjoyed having the ability to order my groceries, etc. online and having them delivered.  I soon discovered that Instacart was cheating the shoppers and delivery people.  It is my opinion that Instacart has gotten money hungry and doesn't care about the shoppers/delivers.  It's time to make consumers aware that there are other companies, such as DUMPLING, that offer the same services.  I use DUMPLING and am able to shop any of my favorite stores knowing that the shopper/deliverer can make a living."
,https://ca.trustpilot.com/reviews/5da5f2196048580a70e59fe9,Mark McAdams,1 star: Bad,Trashy shoppers lie about when they are…,Trashy shoppers lie about when they are shopping and show up in trashy cars with their kids.  Totally 100% non professional.
,https://ca.trustpilot.com/reviews/5da350166b04580a8c344299,helen torres,1 star: Bad,Most of the items delivered werent even…,Most of the items delivered werent even the right item. I kept getting text saying the item was unavailable. I later went to the same store and all the items were there.
,https://ca.trustpilot.com/reviews/5da22a646b045807381cb331,Jazmin,1 star: Bad,I used the app one time and they…,I used the app one time and they shopped so far from the house it took longer than it should. I could have gone to the store myself and back 3 times by the time my stuff gets here. I'm still waiting for my order now. So I thought it be best to write now to let people know do not get this app. Just order uber eats or postmates. It would be faster and you can see where your diver is. This app is no good.
,https://ca.trustpilot.com/reviews/5d9815bd6b0458069c497f5a,Derek,1 star: Bad,Extremely Crappy Services,"I was using it for a while and it was okay but the moment I stopped tipping them in advance, things went south quickly. They've delivered blacken broccoli and potatoes that have sprouted already the first time I stop tipping in advance. (Ut would be toxic to eat to say the least.)  Today though, Instacart outdone themselves.  I've ordered a relatively pricey crab-meat, none was to be found when the order was delivered. Found it in my driveway an hour later though, not only did they dropped it intentionally or unintentionally, they ran over the crab-meat can while leaving. This is the reason why I always wait for them to delivered before I tip them. But I think I'll just stop using their service altogether. It's just EXTREMELY BAD."
,https://ca.trustpilot.com/reviews/5d97a0276b04580b545610f4,Teresa Jones,1 star: Bad,The delivery guy just dropped my…,"The delivery guy just dropped my groceries on the front porch, rang the door bell and left. When I opened the front door he was almost to his car, waved and left. I've been using Instacart for a LONG time now and this guy was RIDICULOUS!!!!"
,https://ca.trustpilot.com/reviews/5d8d53073585c709a4633525,Ben,1 star: Bad,I would give less than one star if i could,"I would give less than one star if it was allowed. Multiple occasions where groceries were ""delivered"" and never showed up, If you live in the south towns of buffalo avoid instacart like the plague."
,https://ca.trustpilot.com/reviews/5d8a99d13585c70478f70d47,TSC,1 star: Bad,Two of the 3 deliveries have been bad!!!!!!!!,Two of the 3 deliveries have been bad.  I reported it to stater bros and they refused to take responsibility for the bad delivery. They said that INSTACART takes the items from Stater Bros refrigerators and it's out of Staters Bros hands according to their manager at the Laguna Woods Store in California.  DANIEL AT INSTACART 888-246-7822 would not allow me to talk with the manager regarding the delivery that was left at the address for OVER AN HOUR without ringing the bell or knocking on the door to let the person inside know that their order had been delivered.
,https://ca.trustpilot.com/reviews/5d7ecafb3585c709dc577831,Christine Cregg,1 star: Bad,I worked for instacart someone lied…,I worked for instacart someone lied saying I shop with other people but was a lie but I seen shoppers really shopping with other people  and instcart picks n choose
,https://ca.trustpilot.com/reviews/5d79208c3585c70644a1251a,Tania Trammell,1 star: Bad,INSTACART SYSTEM WON'T FILL IN MY CORRECT CITY LOCATION,"I TRIED TO PLACE AN ORDER & THE ZIP CODE KEPT DEFERRING TO ANOTHER CITY INSTEAD OF MY ACTUAL DELIVERY & BILLING LOCATION, SO MY CARD KEPT GETTING DECLINED & i COULDN'T PLACE THE ORDER. VERY FRUSTRATING. GUESS I WILL USE A DIFFERENT SERVICE. INSTACART NEEDS TO FIX THIS."
,https://ca.trustpilot.com/reviews/5d75946ef0186903cc70a09f,Bobbi Evans,1 star: Bad,"Do not, please read my post before ordering!!!!!","Do not, I repeat do not use this service it says two hours, I ordered way early to let a few minutes slip but another whole hour cutting into my ""Cooking time"" not good!  Also when they deliver your order there is no Receipt, so who knows what you'r order amount is going to end up!  The delivery person did great picking out my produce, but i gotta say this service overall SUCKS!  Try contacting them, not gonna happen your first time will probably be your last time?  But i always give a SECOND chance let's just see what happens on the next order!  Follow up report coming but not real soon!"
,https://ca.trustpilot.com/reviews/5d688390f01869060ce857fd,Laurae Topott,1 star: Bad,The worst experience with delivery…Horrible service,"The worst experience with delivery service I have ever experienced.Overcharged my bank account no delivery.They blamed my area gave me a credit I gave them a second chance.Charged my bank account again,takes days for them to refund.Makes the stores they are affiliated with look bad.I will never engage with them again"
,https://ca.trustpilot.com/reviews/5d5c4f4ef0186907fc9756d4,Paula M.,1 star: Bad,Don't waste your time with this shady…,Don't waste your time with this shady and unscrupulous company. I have no words for these types of business practices.
,https://ca.trustpilot.com/reviews/5d502c0ef018690bd04c5a83,Sakeah Morgan,1 star: Bad,If I could give this app 0 I would,"If I could give this app 0 I would. This app Is horrible .First, the app likes to crash while you're in the process of shopping, then they don’t even accommodate you. I have yet to get paid because I didn’t complete 5 batches even though the app crashing is their fault !!!! HORRIBLE! Do not waste your time. Also the  operators are rude !"
,https://ca.trustpilot.com/reviews/5d4acc7ef01869069cc9cdef,Helen Delea,1 star: Bad,The shopping and delivery woman brought…,"The shopping and delivery woman brought her boyfriend with her, they stood at my apartment door and the boyfriend looked inside my place and said ""nice lamp"". They stayed at the door talking about the weather angling for another tip, I had to give them $3 more dollars for them to leave after tipping 10% on my order already. I wrote to Instacart and they never even got back to me. Never again."
,https://ca.trustpilot.com/reviews/5d44dbc8f01869069cc79425,Michael Mashberg,1 star: Bad,Consistently terrible service!,"I have used Instacart for about 7 months. Almost every order is deficient in one way or another. The shoppers communicate poorly for the most part. Too bad. Many more businesses are signing up to what, if administered and supervised properly could be a valuable shopping service. If I could give less than 1 star I would have done so. Beware."
,https://ca.trustpilot.com/reviews/5d3cc5baf018690bd044adb5,Mary Elizabeth,1 star: Bad,If I could give below this rating I…,If I could give below this rating I would. Instacart forgot two items I needed. Poor service. Won’t use again
,https://ca.trustpilot.com/reviews/5d388e58f01869069cc29a45,Future Gaming,1 star: Bad,Grum does not approve >:(,
,https://ca.trustpilot.com/reviews/5d28c5baccd70b01f02f4654,Ken Gaines,1 star: Bad,Instacart handicapped discrimination.,Instacart discriminates against handicapped individuals as of today. My doorman told me the instacart delivery person said they don’t deliver to the door. I a disabled person had to go downstairs and get the groceries. I will contact all handicapped lobby groups to make them aware of this discrimination.
,https://ca.trustpilot.com/reviews/5d1e2f3d42fa560234207b0e,Jason,1 star: Bad,Spoiled meat due to food being kept in…,"Spoiled meat due to food being kept in trunk , no cooler , 100 degree heat outside, drivers never put the cold food in coolers, this has happened several times & instacart management does not care"
,https://ca.trustpilot.com/reviews/5d053eaeb055990578b7cccf,Gabriel vega,1 star: Bad,The worst poosible experience you can…,"The worst poosible experience you can have .. The app is not user friendly once an order is placed, then to contact it says to email and youre suppose to get a response in 2 hours . That never happened either. Then I google the number to call and i get a person who barely speaks english and sounds like a broken record... INSTACART DESERVES A QUARTER OF A STAR FOR A RATING 2 THUMBS DOWN..."
,https://ca.trustpilot.com/reviews/5cf99b3fb055990790e37102,Scott Arne,1 star: Bad,I wanted a paper receipt so that I…,I wanted a paper receipt so that I could get Rewards from Cub Foods but they said that they give digital receipts(instacart)the problem is I needed the Qr code to get the points. They said it would confuse  the customer. Really come on!
,https://ca.trustpilot.com/reviews/5cec650aa8436909a459a2b4,Lydia,1 star: Bad,They claim to provide a two hour window…,They claim to provide a two hour window for delivery and after you subscribe to their yearly service the two hour window disappears and it becomes based on “driver availability”
,https://ca.trustpilot.com/reviews/5cd72deaa843690a7cd1aa24,Matthew,1 star: Bad,I don’t recommended this service to…,I don’t recommended this service to order groceries. The driver don’t bother to ring the doorbell and left groceries out at the front door.
,https://ca.trustpilot.com/reviews/5cce0a24a8436908c4133a9b,Rachelle G,1 star: Bad,Horrible experience in Michigan,"Horrible experience in Michigan, this worker just came and left my groceries at the door, never knocked on the door, just left all my cold food items out in the open! This company need to do a better job at screening they workers!"
,https://ca.trustpilot.com/reviews/5cccf0d5a843690a7ccdd9e3,Carlos Federico Tagle,1 star: Bad,Horrible experience for the fourth time…,Horrible experience for the fourth time in less than 6 months they messed up my order. One of the worst companies I’ve dealt with. Never again.
,https://ca.trustpilot.com/reviews/5cb76b1aa843690a7cc667e6,Edna Brown,1 star: Bad,I will never use instacart again,"I will never use instacart again. I was not asked about replacements for two yogurts, my peach pie was delivered sideways, I’ve been overcharged by 89.00. She says oh your ham broke?She accidentally hit 13 items instead of 1 item and multiple other problems. Her response was “well I’m messing up today “. Nothing has been corrected even though she said she would call in and correct all of this. Thought it would Be Convenient Because I work a lot of hours but this takes more time and aggravation than just going to the store."
,https://ca.trustpilot.com/reviews/5cb34a12a8436908c409c94a,John Denver,1 star: Bad,Made unwanted substitutions,Made unwanted substitutions. Told to call for pickup at entrance to apartment instead bypassed locked entrance doors and came to apartment. Bad.
,https://ca.trustpilot.com/reviews/5ca4bd0ca843690a3017edeb,Shirley Miller Pakulski,1 star: Bad,STAY AWAY!!!,
,https://ca.trustpilot.com/reviews/5c9cce6aa843690a5401dff2,joel lidz,1 star: Bad,Spoke with immigrant who did not…,Spoke with immigrant who did not understand my question. Asked to speak to supervisor. Was on hold a long time twice. The way the web site works is much more complicated than it seems since one can order from more than one store and have multiple deliveries. The poor ratings here say it all.
,https://ca.trustpilot.com/reviews/5c919b9c97afa10578b748b1,Melissa,1 star: Bad,It was great until there was a problem....,"I feel silly even taking the time to do this as Instacart obviously doesn’t care but I’ve actually had great experiences in Las Vegas and I order groceries about twice a month. However, when I did have a very bad experience, the “customer happiness team” (such a joke) didn’t even bother to respond and I reached out twice. I won’t do business with that kind of company no matter how good it’s been so finding another delivery service."
,https://ca.trustpilot.com/reviews/5c8c0fca97afa109e80e336f,DEE SHANDS,1 star: Bad,DONT USE!!,"DONT USE!!! EVERAGAIN...DO NOT USE THE INSTACART FOR ZIP CODE 232311 star: Bad – unacceptable experience, unreasonable and rude conduct."
,https://ca.trustpilot.com/reviews/5c871c4a97afa10574a37a7a,Patricia,1 star: Bad,SHOPPERS CAN NEVER FIND BASIC ITEMS,"Good concept, but the shoppers can never find the correct items. Half the time the links that are sent don't work so you can't complete the replacement process or speak to your shopper. I will no longer use this service, with so many stores offering the same thing Intsacart needs to step up their game if they want to stay in business."
,https://ca.trustpilot.com/reviews/5c7629ed97afa10b64a64c57,Brenda P,1 star: Bad,There are NOT enough negative stars in the universe,"If I could give 1000000000 negatives I would. NEVER NEVER NEVER AGAIN. I won’t even waste my time typing the long ridiculous unfortunately true story of how horrible Instacart is - I had the WORST experiences and swore I would NEVER again use Instacart- well, I was desperate and thought maybe, just MAYBE I would give it another shot - OMG NO NO NO JUST NO."
,https://ca.trustpilot.com/reviews/5c3407029d37800b040e84e9,K S,1 star: Bad,Update-Spoiled Meat!,"Update. Heard back about my spoiled chicken. Because I had frozen the chicken upon delivery & did not open it immediately, they won't do anything about it. I guess they expect you to use all the meat the day of delivery. Totally ridiculous! Will NEVER order from them again."
,https://ca.trustpilot.com/reviews/5c1e8f7f9d3780089cc2b566,Connye,1 star: Bad,Sucks,Sucks. Don't bother. Overcharged and they do not have an online service that works.
,https://ca.trustpilot.com/reviews/5c0444369d37800a687f4ca1,Thomas Hufford,1 star: Bad,One of the worst companies out there…,One of the worst companies out there rude people arrogant company is one of the worst even worse than Walmart don't use this company whatever you do
,https://ca.trustpilot.com/reviews/5be143fc9d378003402cb446,AU,1 star: Bad,They severely overcharge,They severely overcharge.  Walmart grocery delivery is much cheaper.
,https://ca.trustpilot.com/reviews/5bd737d39d37800bfccbb348,garfield,1 star: Bad,1000 people at event...and there was no…,1000 people at event...and there was no food!  I should have trusted my gut(still crying)
,https://ca.trustpilot.com/reviews/5bc8729b9d37800300d06d1d,Julia Emerson,1 star: Bad,Do NOT use Instacart,"Do NOT use Instacart.  Their site NEVER works right.  This was a great idea, but the idiots behind it are just that, IDIOTS!  What company doesn't have a link to PayPal? They always have problems with payments.  If your address isn't a certain mileage from a participating store you can't use their cite.  That's idiotic. What if you're ordering food for your college kid or handicapped/sick family member??!!  These people clearly did not think this through!They'll be taken over by someone else that comes along and has the brains to run something like this intelligently!!!"
,https://ca.trustpilot.com/reviews/5bb278428c83fd02dc11cbcc,Fuck You,1 star: Bad,Website hangs forever on every page.,
