Link,Reviewer,Rating,Title,Review
https://ca.trustpilot.com/reviews/5e88c1ea086b6409542fc55d,Betty Ann Beason,1 star: Bad,This is my 1st and last time using…,"This is my 1st and last time using them. I had 2 orders Sprouts was excellent.  The Sam's club was the major problem.  I have a copy of the Sam's receipt there are listed items on it I didn't order or get. I contacted my driver he said he would contact instacart.  I contacted Instacart no answer dor2 days, contacted my bank placed a dispute . Because I did order and received some of my items. But not every thing that paid for. There is a$50.+ dollar differences.  I  REPEAT DO NOT USE THEM . Praying for my refund of items."
https://ca.trustpilot.com/reviews/5e88c066086b6409bc7d473b,SickNoodels_907,1 star: Bad,BBB PLEASE SHUT THESE PPL DOWN!!!!,Bad! I ordered 3 gallons of milk (which was 12 USD in total) and I was charged for 48 gallons. I'm reporting this company to the BBB. I will start a petition to have this company shut down. Ask yourself instacart : why would you take advantage of the people in this dire time of global need? You should be ashamedWARNING TO ALL PEOPLE: PLEASE DONT USE!!!!!!!!!!!!!!!!!!
https://ca.trustpilot.com/reviews/5e88bc96086b6409bc7d44e9,Jen,1 star: Bad,If this would let me do 0 ⭐️ & still…,"If this would let me do 0 ⭐️ & still write a review, I would.  I placed my order through the app at 8 am.  No one started shopping fir me until 6:30.  At that time I was communicating with the shopper because he couldn’t find a few of my items.  The app said he was done shopping but I didn’t hear from the shopper again for 1.5 hours when he told me he had had to our all of my items back because his phone had gone dead.  But he was now at the store again & would pick up my items.  By now it was 8 pm.  I told him not to bother if he couldn’t get here by 9 as I needed to get my kids to bed & didn't want to be dealing with my groceries but he could not figure out how to delete my order at they point & so couldn’t because it still showed that he had finished my shopping.  He finally postponed my Ofer gif today at which point I was able to cancel if.  I tried last night & 3 times today to get hold of Instacart by phone but have yet to be able to get through.  I am DONE with Instacart.  They was my first experience.  It was HORRIBLE!!!!!!!  I needed 11 items fir Christ Sake!!!!!!  Thoroughly, thoroughly disappointed."
https://ca.trustpilot.com/reviews/5e88b027086b6409542fb9ff,Jackie,1 star: Bad,Never again,"First and last time using Instacart. Shopper Tammy replaced a lot of my items without consulting with me first, then ended up not even showing up with my groceries. I am pregnant and unable to go out in the current conditions and you have raggedy people such as Tammy working for your company. Going shopping on my tab. One plus was the pleasant customer service worker that handled the situation and issued my refund."
https://ca.trustpilot.com/reviews/5e88af76086b6409bc7d3c75,Alan Patz,1 star: Bad,My first and last time!!,"My first and last time.  Shopper was great, but web site was not up to date.  Only got 50 % of what I ordered."
https://ca.trustpilot.com/reviews/5e88a7af086b6409542fb461,Jessica vivanco vivanco,1 star: Bad,I don't know how to start I'm furious I…,I don't know how to start I'm furious I don't known how this company took $99 dollars from my accounts I never agreed to a subscription you don't scam people in this situation .so many older folks using this app and nobody tells them they will be charge almost $100 subcription they Do Not answer my calls my text anything.Omg I got scammed!!!
https://ca.trustpilot.com/reviews/5e88a281086b6409bc7d33f8,T. S. O,1 star: Bad,Nothing was available on my grocery…,Nothing was available on my grocery list. I honestly believe the shoppers do not try hard enough to locate items. Never using them again
https://ca.trustpilot.com/reviews/5e889ebf086b6409542fae75,Becky,1 star: Bad,I placed an Instacart order from…,"I placed an Instacart order from Pick-N-Save website.  The order was never delivered.  When my delivery was over an hour late, I texted my ""shopper"" to ask when my order would be delivered.  She replied, ""I got pulled from your order.  Call Instacart.""  I was on hold for 1 hour and 20 minutes and was told I would have to hold another 35 minutes to get a rep on the phone.  I hung up.  Now I am on hold with Kroger Customer Service trying to get a refund for the order that was never delivered to me.  What a mess!!  All of this time just totally wasted because of the the terrible customer service at Instacart.  I will NEVER, EVER use their service again!  Worst delivery service EVER!!"
https://ca.trustpilot.com/reviews/5e889c98086b6409542facfe,Tracy Hall,1 star: Bad,Ripoff,First order went great.  Second time we ordered out of 6 items I only got 3 and were only items on receipt from store but on instacart it show was purchased and is charging me for them which are the high price items.  Unfortunately instacart is the only option available in a Chicago suburb which blows my mind.  Haven’t gotten a response to emails and the call wait time is 101 minutes.  Very frustrated.
https://ca.trustpilot.com/reviews/5e888017086b6409bc7d1cac,Sally,1 star: Bad,Tried instacart 4 times,"Tried instacart 4 times.  Hoping it would get better but each time was a worse experience than the last.  Problems I experienced: Instructions not followed, items were reported as not found, but when I rejected replacement item they were magically “found”.  My items were given to other instacart customers (obviously she was shopping multiple orders and got confused).  Orders were shorted twice to the point when I ordered over $60 dollars it fell below the $35 threshold so I was charged additional service charges.  Problems ALWAYS blamed on this “It was my first day working at Instacart and I can’t figure out how to do it” or similar excuse.   4 Strikes.  You’re out."
https://ca.trustpilot.com/reviews/5e88525d086b6409bc7cfcb5,Susan,1 star: Bad,Never again,They didn’t have the veg burger I wanted so he offered one other and I asked that’s all there was - no a answer . The popcorn he purchased doesn’t match the shown item on the app that was pichased. Way too much confusion with whether items are refunded or replaced.
https://ca.trustpilot.com/reviews/5e884001086b6409bc7cf036,Kristie DeLong,1 star: Bad,Beware,"Beware! I don't usually leave these things but felt the need for people to know my experience. I am so skeptical about using these types of services for the obvious reason, I do not trust people being high on that list. Well, with all going on I decided to give it a try. I ordered my groceries around midnight the other day for next day delivery by 8-9pm. I thought all was going well. My shopper Diego, made replacements, seemed to be finding everything, and was alerted that my order was on it's way. Great, right? Nope. I then get a message about 30 minutes later from home saying that he had a problem checking out and my order didnt go through. I messaged back and asked if I'd get a refund and he said idk, this hasnt happened before. And so of course, I responded saying but I just got an email saying that my receipt is ready and that the order has been delivered. He said that he had 2 orders to shop for and mine was first and that he had to close mine out to get to the second and that was why. Now, two days later, instacart has just finalized that amount through my bank. Its 73 dollars and while it could be worst, I am still furious. I have reached out to instacart 3 times by email and twice by phone and nothing has been done. Please beware and try to find any other way to get your groceries."
https://ca.trustpilot.com/reviews/5e883db4086b6409bc7ceecd,Paula Oberley,1 star: Bad,Worst Experience with Instacart service ever,"I submitted a grocery order for close to $350. The shopper, Florence, did a horrible job. She would not respond to my questions initially about what substitutions she made for products I carefully selected(due to family with multiple food allergies) until I confronted her about it via a text. I have always in the past been able to have an exchange with my shopper to ensure appropriate substitutions. She did a poor job selecting several different types of produce ; the shoppers usually do in my opinion. Approximately 1/3 of my order was missing due to the items being unavailable at this particular King Soopers. When she arrived, we had a talk about the experience. I talked, and she mostly listened because I was so angry with her customer service skills. She told me that she was limited to a one hour block of time for an order of this size. IMHO, this is not enough time to shop a large order. I am assuming that Instacart shoppers get some kind of training before they start the job, but it was not reflected in Florence's shopping. If I could give a ""0"" star rating, I would."
https://ca.trustpilot.com/reviews/5e882d2c086b6409542f6337,Tom,1 star: Bad,Instacart needs some competition in…,Instacart needs some competition in Hawaii because it’s the most unreliable service I have ever seen.  It takes a week to get delivery and by that time most of your order has run out of stock before the delivery date and then they don’t honor their confirmation date or time in addition to not having the courtesy to let you know.
https://ca.trustpilot.com/reviews/5e88212c086b6409542f5ef0,SDD,1 star: Bad,The shopper stole Toilet papers from the order.,"I ordered from Costco same-day delivery. The earliest delivery date was 10 days later. (ook understood - coronavirus rush)The delivery guy did not knock the door. kept the order at door took photo of all items marked order as delivered with that photo and then stole the toilet paper pack from the order and ran. (Yes toilet papers are hard to find during coronavirus days) I ran behind him, started calling his name loudly. But he quickly put the toilet papers in the truck, ignored me and ran away in his car.Called Costco, they said need to talk to instacart. Called instacart, 3 hours to wait time.My credit card was charged for extra items. BAD BAD BAD experience. Will never use them again."
https://ca.trustpilot.com/reviews/5e88173a086b6409542f5ca5,Hanna Kario,1 star: Bad,Do not use Instacart!!,This was my first time ordering groceries online. I ordered groceries from Ralphs.They added the instacart fees and tip which came to over $82.I had to wait six days for delivery. The money was taken out from my accountthe same day. I never received the order.  I checked online and saw that the order was cancelled.Don't know why. Their customer service is the worst. Tried to send a message online.No one is responding. Can't reach them by phone.Not sure what to do. I called my bank today and the wait time to speak to an agent was almost two hours.Don't really know what my options are at this point. NEVER using Instacart again!! scammers!
https://ca.trustpilot.com/reviews/5e8816ab086b6409bc7cdfa0,Eugene Turner,1 star: Bad,We just received our 1st Order from…,We just received our 1st Order from Frys in AZ.  We were charged for items we did not order or received. We will not use this service again. Be careful check your receipt.
https://ca.trustpilot.com/reviews/5e880025086b6409bc7cdbb1,Frustrated Orderer,1 star: Bad,If Zero starts were an option ..,"If Zero starts were an option, I'd choose that. Entering items was easy. Delivery was expected for this coming Tuesday. Friday night I started getting texts from a shopper telling me that I messed up and ordered from a store that was closed - so I needed to cancel my order. True, the store was closed at that time of night. But the shopper wouldn't return in the morning when it opened; s/he started rejecting every item on my list. Then the system wouldn't allow rejection of the last item so s/he was stuck. I have already put a hold on my credit card charges to Instacart to try to avoid paying service fees and tip. Don't do it. I should have waited for another store's pickup option to come back online."
https://ca.trustpilot.com/reviews/5e87fb9a086b6409bc7cdb08,Bruce Brewer,1 star: Bad,We were “blown off”,"Scheduled a delivery, and at the last minute the night it was to come, Instacart told us that we need to reschedule.  There were no available dates to reschedule. This is unacceptable!  I was depending on those groceries."
https://ca.trustpilot.com/reviews/5e87fa7c086b6409bc7cdae1,Al Sango,1 star: Bad,Please do not  use Instacart,Please do not  use Instacart.  They have no customer service. The higher ups must be pocketing all the money and they pay their workers minimum wage. I also saw on the news the workers are walking out with conditions so bad.
https://ca.trustpilot.com/reviews/5e87f70d086b6409542f574b,Lindsey Highley,1 star: Bad,Where do I begin?,"Where do I begin?! DO NOT USE INSTACART! I 100 PERCENT retract my amazing review of insta cart delivery!!!We placed our second order Wednesday and then we later placed $44 in add ons to that order, no issue. We had our groceries delivered today no problem! 30 min later another delivery driver dropped off our original order without the “adds ons.” I told him we already received our order. He told me to just keep them and figure it out. So I looked on our credit card transactions and we were charged for both orders when we only placed the order once. AND then there was a random $160 charge on there for nothing!! I called price chopper they told me they had nothing to do with it that we had to contact Insta Cart. I called them and was on hold for 3 HOURS and 18 min! I finally got to talk to someone and he basically told me after arguing with him that I placed the order twice (which I didn’t obviously) he told me there was 1 min between the orders. Obviously, I didn’t have time to go back and reorder everything and send it again in 1 min, and I don’t need double milk, bananas, cheese etc... he put me on hold came back to tell me he couldn’t refund it, and asked if I received the groceries? I said yes, but I don’t want them! I’ll gladly return them!! I informed him I’m not paying $110 for a double order I didn’t order, that’s not my fault, and a glitch on your end! He put me on hold again, because he said “this is a difference of opinion, and he didn’t know what to do” then 15 min later on hold I was hung up on and then sent a text from a number I am unable to respond to that says “we have given you a refund as a one time courtesy. It will be credited to your account within 3-5 days.” didn’t tell me what was being refunded! Was it the $110 double charge, was it the $160 random charge!! He could of easily came back on the line and told me that, but no he was tired of dealing with me!! And he hung up!!So I get on the website to send an email about how unacceptable this was and when you go to “report a problem” it takes you back to the top of the page same with the email link. So I’ve ended up finding an email and emailing them!  So use them at your own risk! Our first order was great, but this is becoming a headache and I’d rather of risked getting the corona virus and going to the store then having to deal with this $270 issue!! I’ve wasted over 4 hours on the phone today dealing with this and it still isn’t resolved!!!"
https://ca.trustpilot.com/reviews/5e87f5f5086b6409bc7cda40,Sheila,1 star: Bad,I never got my order even though they…,I never got my order even though they said that Paulina delivered it. I have written and called but no one will answer my call or email. This service is so bad!!!!
https://ca.trustpilot.com/reviews/5e87eb6b086b6409542f558a,Dontrecall,1 star: Bad,BUT INSTACART IS HORRIBLE,"BUT INSTACART IS HORRIBLE. I don’t have an iPhone and cant’t get through to Customerservice by phone or email.  Too many people need jobs so why isn’t Instacart hiring.  A very, very, very badly run company.  TAKE LESSONS FROM PEAPOD.The shopper RAMON WAS FABULOUS, YOU DID SOMETHING RIGHT."
https://ca.trustpilot.com/reviews/5e87e0d9086b6409542f53b7,Kemil Herath,1 star: Bad,My two orders were complete messed up,"My two orders were complete messed up. Most of the items are replaced for things that I don't need, I was not notified nor I have agreed to any replacements. All they had to do was to cancel the unavailable items. I'm extremely unsatisfied with this service. The Biggest issue is that I cannot contact anyone, or report on the site to resolve the issue."
https://ca.trustpilot.com/reviews/5e87e038086b6409542f5393,Brian Gammon,1 star: Bad,5 Days for order delivery what a joke,This company can't service the customers it has and it keeps signing up more people everyday with the Covid 19 crisis. Do not use this company sat on hold to get thru on phone for 3 1/2 hours to cancel my membership. When you sign up it says orders filled in hours put order in estimated time for delivery 5 days. Run don't walk away from this company. You have been warned.
https://ca.trustpilot.com/reviews/5e87de21086b6409542f5332,Katherine,1 star: Bad,This is a terrible service,"This is a terrible service.  I placed an order two days ago only to find out that my shopper cancelled my order!  No notification, you can't get anyone to respond, and ""customer service"" doesn't pick up.  DO NOT USE THIS SERVICE!!!!  I'm not even sure I'll get my money back.  Never again!"
https://ca.trustpilot.com/reviews/5e87d94e086b6409bc7cd563,M M,1 star: Bad,DO NOT USE INSTACART,"DO NOT USE INSTACART. Yesterday Apr 2, 2020, I placed an order from Wild by Nature through Instacart.  The shopped said she was on her way.  I waited by the door.  No shopper, no groceries, and my card was charged $93.50. I called Instacart, and waited on hold for almost 4 hours.  I was told I would receive a refund.  This is the most unprofessional business I have ever dealt with. Now I have no groceries and no money.  This company is a huge scam. If I had the option of giving them a 0 rating, I would have."
https://ca.trustpilot.com/reviews/5e87d823086b6409542f5203,Carol Peckham,1 star: Bad,I had a late delivery scheduled,"I had a late delivery scheduled, which was OK. And then it got pushed, which is also OK because I understand the problems these days. But instead of pushing my schedule to the next available time on the following day they scheduled it for a week later. Why didn’t  the people on the following day also get pushed? Angry. Not using again."
https://ca.trustpilot.com/reviews/5e87d800086b6409542f51f9,Valerie Miller,1 star: Bad,Will never use this app again,Will never use this app again. The shoppers were pleasant. Getting charged for items I did NOT receive and /or getting charged too much & getting rotten produce!!!
https://ca.trustpilot.com/reviews/5e87c74f086b6409bc7cd0dd,Rathish Nair,1 star: Bad,An absolute SCAM and nothing else,"An absolute SCAM and nothing else. After 4 days of wait, been told, groceries delivered. We have got nothing and there is no way now to reach the shopper. Been on call for 3 hrs and constantly being given 'wait time update of 50+ min'. What an atrocious way to loot during these times."
https://ca.trustpilot.com/reviews/5e87c40a086b6409bc7ccfe3,Kathryn Norris-Blazek,1 star: Bad,I loved them until I didn’t,"I loved them until I didn’t. The people who manage the deliveries i would give 10 stars- I have had a shopping cart full for a week and check back every few hours to get a delivery time and zero, zilch, nada. They have not treated their delivery people well during this pandemic. And there is zero customer service. I called last night just to see if they would be putting more people on the job- my call had a 136 minute wait time. A new business model needs to be created to actually service customers and workers. I just deleted my cart ($356 including fees and tip) and will spend my money elsewhere. Deleting the app off of my phone and will hire real people instead to help us during this horrible time in America."
https://ca.trustpilot.com/reviews/5e87c32c086b6409542f4c6d,dee KB,1 star: Bad,Total Scam!,"Absolutely horrible!! It I can five zero stars, I would!!! They are unreliable, liars, and crooks!! I placed an order over a week ago, and it was supposed to be delivered this past Tuesday. It is finally Tuesday, and I kept getting messages saying “Fred is shopping for your order”. Then, different messages kept coming in “sorry your order is delayed”. Then, once again Fred is shopping for your order”. Then, more messages Fred is still shopping for your order” It is now FRIDAY and no word on my order yet. Did I mention it was all paid for? Did I mention that it was it my first and only order after signing up for their EXPRESS service that I had to pay extra for!!!They do not answer the phone!They are too busy to chat!They certainly DO NOT reply back to emails!Don’t waste you time or money. DO NOT order from them!!"
https://ca.trustpilot.com/reviews/5e87c1a5086b6409bc7ccf21,Mandy Denninger,1 star: Bad,If I could give zero stars I would,If I could give zero stars I would. Insta cart does not even deserve 1 star. I have a charge on my card for 225.00 and 42.00 and no groceries. The driver delivered all my groceries to a red house with a white fence. I have a tan house with no fence at all and my number on my mail box. The app said delivered we said we have not received any groceries. She sent us her number and when we called her. That’s when we found out she delivered to a red house. My husband found a red house with a white fence and the lady said she had no groceries. I spent over 5 hours on hold and sent two complaints online and got an email back that they would get back with me. That was yesterday and I’ve heard nothing back and still have no groceries delivered or charges taken off my card. The driver was not trained on what to do when she delivers to the wrong house and had no way to contact anyone at insta cart to let them know of the error. I’ve never had a driver deliver to the wrong house before so I’ve never had to deal with their customer service. After this incident I will never use them again and I will highly suggest against anyone using them.
https://ca.trustpilot.com/reviews/5e87c11d086b6409bc7ccef3,John,1 star: Bad,Cannot believe I was duped into trying…,Cannot believe I was duped into trying them. My husband is having chemo ( we are in our 70s) and I cannot visit the store due to the virus. I went online to order a few necessities and the Instacart website said they were available. I was happy and placed the order. Tonight I started getting a number of nasty and harrassing texts from Asia who apparently was doing the shopping. none of the items I wanted was available so I said I was disappointed and cancelled the order.She kept texting me saying how horrible I was for doing this and she was reporting me.  Asia totally kept texting nasty messages.  I am not going to pay for an order I cannot received.Her texts are threatening and ai am afraid for our safety.  Please be careful.
https://ca.trustpilot.com/reviews/5e87bcbd086b6409bc7ccd3e,David Agnello,1 star: Bad,I entered all my personal information…,I entered all my personal information including credit card info and my grocery list. When I clicked place order nothing happened. So I can’t place an order but they have all my personal info. I tried to delete my credit card information and of course that doesn’t work. So all I accomplished with this company is handing over my credit card but no way to place an order. So far no charge on the card but I’m watching it closely. I would not recommend using this company. I should have read the reviews first. (88% bad) 😡
https://ca.trustpilot.com/reviews/5e87b650086b6409542f4774,James Van Dam,1 star: Bad,All items were marked up about 23% over…,"All items were marked up about 23% over in store prices, which would be fine if there were no other charges. Then they add a delivery fee, service fee and a tip charge. They give you an option to change the tip but the delivery driver was the only part of the whole ordeal that was acceptable. If I ever use them again it will be because I somehow got rich and confined to my bed.    They said the store sets the prices but I called and the store manager told me that instacart sets their own prices. I called to ask how they could sleep after gouging people especially us old people, and was told by recording there would be 70 plus minutes. I hung up."
https://ca.trustpilot.com/reviews/5e87b0fe086b6409bc7cc7b4,Jim,1 star: Bad,ABSOLUTE GARBAGE CUSTOMER SERVICE!,"Without customers, there's NO NEED for anybody in business!  I placed a small order, which was my very first order with them.  They kept in touch with a text saying ""the driver left your order at the door based on your instructions.""  What instructions?  I was home, nobody knocked.  Went outside, NO ORDER to be found!  Double checked the order info I provided and the address was correct.  Making a small delivery is NOT rocket science!  You cannot reach a human to talk to and I am NOT going to go thru some stupid app when all it takes is a quick and easy phone call to resolve this.  I sent them texts with the last one being if I don't hear from a human, I will put this matter into contest with the bank which I will be doing in a few minutes.  This is ABSOLUTELY ASININE when the business has no way to communicate with customers and they don't/won't return calls.  This is one industrial strength POS way of doing business.  May they rot in hell!!!"
https://ca.trustpilot.com/reviews/5e87afff086b6409542f4406,Mariana Gonçalves,1 star: Bad,I've just been robbed.,I've just been robbed.I am so sorry but i dont know how else to describe this.My groceries never arrived and nobody answers me.
https://ca.trustpilot.com/reviews/5e87aeae086b6409542f4343,James Wolfe,1 star: Bad,I have used instacart three times…,"I have used instacart three times before today.  The first two times were fine.  The third time the fruit was useless.  Today, I tried again and did not even receive my order although it looks like my credit card was charged.  I have been hold on the phone for over an hour and they still have not answered my call. We are stuck at home but I am not sure that I can bring myself to try their service again."
https://ca.trustpilot.com/reviews/5e878300086b6409542f21b4,Ya T.,1 star: Bad,The service is horrible,"The service is horrible, some of the workers are scammers because nobody supervises their job, adding items to your receipts without your knowledge. And when the delivery arrives they only bring a few of the items ordered. It is an authorized theft because nobody answers when we call customer service. I was on the line for over 2 hours and nobody picked up the phone.  It's been several days now and they still have not reached out to me. My bad experiences occurred at zip code 33145. These are not things that occur once in a while, they happen very often. the only reason I don't say they always scam is because 1 time they did not scam me. Only once!!! that should be embarrassing for them."
https://ca.trustpilot.com/reviews/5e877f57086b6409bc7ca0fb,DB,1 star: Bad,The delivery experience was perfect,"The delivery experience was perfect, on time, everything in perfect condition. The problem is they overcharged me, I emailed them and called twice at 18882467822. This was a bad joke, they do not really have customer service. They made me wait 87 minutes on the phone, then an automatic update (voice) told me to wait another 93 minutes!!! I am just disputing the charges with my bank. I won't use them again!"
https://ca.trustpilot.com/reviews/5e8774c7086b6409542f1296,Meagan G,1 star: Bad,My shopper stole my groceries.,"Ordered my groceries through King Soopers on their website. My shopper started at 5:00pm. Got messages about replacements, no problem. Got the text saying ""King Soopers order will be arriving shortly"" at 6:15pm. At 6:25 I sent a text saying ""Hey, I got the message saying they should be delivered soon, just checking in."" No response. Sent another message at 6:40pm asking if everything was okay. Still nothing. At this point I am just assuming they got delivered to a neighbor. I started calling King Soopers customer service. Sat on hold with them for an hour and 15 minutes, finally explained what happened. The gal told me she would have to transfer me over to Instacart so they could track the shopper's GPS. The wait time would be at 130 minutes, drop to 45 minutes, go back up to 103 minutes, down to 55, then back up to 120 minutes! Sat on hold for 2 hours and 23 minutes before giving up and going to sleep. Called them early this morning to get this process started again. On hold for another 4 hours and 35 minutes! Finally got through to someone, they checked the shopper's GPS and confirmed they were never delivered even though I had paid almost $150 for them. Was told that I will be getting a full refund in about 7-10 days. Thankful to be getting my money back, but I still need my groceries, and with the quarantine and the high demand for grocery delivery I can't get them until Sunday night. Very annoyed with the entire situation. Even before the quarantine I was having my groceries delivered through King Soopers and Instacart because of the convenience, but probably will not anymore.  Well Sang L., I hope you enjoy my groceries. =|"
https://ca.trustpilot.com/reviews/5e876dcd086b6409bc7c8e11,Irene Gill,1 star: Bad,I thought this was my answer to being…,"I thought this was my answer to being quarantined.  I placed my orders on a Wednesday but the first delivery was not until Monday.  Not a problem, I could wait.  While the order was being filled, I got 2 texts asking for replacements as the item I had ordered was not available.  This was perfect.  Things however, changed once the order was delivered.  Rather than getting 2 - 5lbs bags of apples, I got 2 apples!!!  However, the price was still $15.00.  I paid $15.00 for 2 apples.  The order was delivered on Mar 30th, the amount for the order was posted on Apr 1st.  I repeatedly ask Instacart to check the bill from the store and verify that only 2 apples were purchased.  As of April 3rd, no answer!  I find it disturbing that Instacart won't deliver the actual bill from the store but only takes the prices from the order I placed originally.  This is the biggest scam!!!"
https://ca.trustpilot.com/reviews/5e876aa6086b6409bc7c8aaf,Mandy,1 star: Bad,My experience was AWFUL,"My experience was AWFUL. I specifically said that I wanted them to leave the groceries on my porch....no contact please! Well she knocked 5 times and wouldnt leave until I answered my door. Then, she forgot 1/3 of my groceries in her car and came back 3 hours later. I had to throw away things like milk and eggs because they were warm after sitting in her car for hours. Plus she added things to my order that i didn't ask for...like toilet paper. And I was billed $20 for 2 packs of toilet paper and only received one....that I didn't even want anyway! I've tried calling Instacart to complain and every time is there is a 3 hour wait or longer. I reported the problem on the app and they said they would get back to me. Tomorrow will be 1 week and still no response. I also emailed, no response. Plus there were a ton of fees... service fee, delivery fee, heavy order fee. The fees totaled $15, plus you need to tip. Plus the groceries cost about 10% more for another hidden fee.  After the fees, tip, and price increase, I spent 30 plus extra dollars by using the app....and that's not counting the stuff I was billed for that I didn't receive and the stuff I had to throw away.  I lwill never again will I use Instacart! 😠"
https://ca.trustpilot.com/reviews/5e876136086b6409542efe50,Jan Niemira,1 star: Bad,Costco delivery rescheduled,"Had one delivery from Aldi, went great.  Delivery from Costco, horrible.  Waited the few days til delivery date, was notified that shopping was started, then much later notified to reschedule delivery time.  4 hours on hold to speak with customer dis-service to be told that I had to try to reschedule.  NO ASSISTANCE, NO NEXT AVAILABLE, NO OFFER TO SPEED DELIVERY - just get in line to try to get a new delivery time and wait some more.  This is no way to treat customers."
https://ca.trustpilot.com/reviews/5e875f27086b6409bc7c7f43,Marisa Forzano,1 star: Bad,This company sucks need I say anymore.,
https://ca.trustpilot.com/reviews/5e875b40086b6409bc7c7ba6,Marietta Peskin,1 star: Bad,Never Again,Placed my order on Sunday and was told it would be filled late Thursday evening.  At 12:02 am Friday I was emailed my order was cancelled.  I would never use them again
https://ca.trustpilot.com/reviews/5e875aac086b6409bc7c7b13,John Contrane,1 star: Bad,Ordered large food order rom Costco.com…,"Ordered large food order rom Costco.com which was delivered by instacart at 3pm.At 4pm a new driver arrived with the same order and limited ability to speak English.He tried to sort it out with his phone texting with no luckSince our frig was packed, we gave him all the perishables for he and his wife and put therest in the garage.Now I try to contact Instacart. Online you can only rate the driver. This is not his fault!Call and the wait time is over 150 minutes with no call back.Cutomer service like this will sink this company.I will never use them again."
https://ca.trustpilot.com/reviews/5e8754c2086b6409bc7c7523,Katya N,1 star: Bad,Ordered $250 worth of groceries for my…,"Ordered $250 worth of groceries for my elderly parent. Corresponded with the shopper for one hour to approve replacements. She called to tell me she arrived and delivered groceries to our apartment building. I asked the front desk folks to accept the groceries, but it turned out they were never delivered. I called her and texted dozens of times. No response. Contacted Instacart via app. No response. I lost $250 and my elderly parent has no food. This looks like theft."
https://ca.trustpilot.com/reviews/5e87532a086b6409bc7c7362,Briana Spangenburg,1 star: Bad,I got my order when they said I would…,"I got my order when they said I would but they charged me $79.03 for steak that cost $20.09. I tried to call them 3 times and they have an extremely long wait time which I was ok with, but they hang up on me everytime at exactly 2 hours 8 minutes and 35 seconds."
https://ca.trustpilot.com/reviews/5e873cb4086b6409bc7c5c59,Squeaky Mousedragon,1 star: Bad,We are in the middle of a pandemic,"We are in the middle of a pandemic, millions of people receive their social security benefits on a prepaid card from Direct Express. Every store in AMERICA, accepts this card. It processes like a regular debit card, because it is...  Imagine my surprise when I went to buy groceries and discovered that Instacart does not. Apparently, Insta-Cart does not care about the poor and disabled who would love to use their service, but can't. Hey Insta-Cart, we need food too... Fix this."
https://ca.trustpilot.com/reviews/5e87385d086b6409bc7c57cf,Boynton Bubbie,1 star: Bad,Cannot schedule delivery for a future date.,"The first time I went on Instacart, they gave me a delivery for the future. I cannot do that anymore, making this service unusable.  (I do not mind a delivery a week or more from now). Instacart website is clearly not set up for this huge demand during the covid-19 crisis."
https://ca.trustpilot.com/reviews/5e870293086b6409bc7c2054,Aina,1 star: Bad,Worthless scam of a company,"Worthless scam of a company. Joined on March 21st, 2020 for $9.99 express delivery. Didn't receive the 15-day free trial. March 28, 2020, I placed a Costco order with first available the 29th of March. The instacart Shopper delivered 1 hour later and I was not home for delivery. I was expecting the delivery Sunday afternoon. Since I was not home,  I'm hoping she did a refund plus return at Costco. I emailed them immediately and have not heard back yet. I called them and I was appointed 1:45 a.m. on Thursday April 2nd, 2020 for them to call me. They did not call! To date, no email response or call. I stayed up extra late to take a call for which they made an appointment. I spent almost $50 at Costco that they have not refunded since March 28th. I filed a credit card dispute with the bank. They are a joke. Please, do not do business with these thieves. Beware of instacart. I thought I was saving myself time and effort during this pandemic by joining instacart. In return I am being fraudulently charged on my credit card and offered no customer service or reply. I will not do business with instacart again. If I could give a negative triple 0 squared review I would. They are a pitiful company taking advantage of customers during a pandemic. Since I feel this way as a customer, imagine their poor employees. I thought I would try something new in the 21st century to make life easier. So done with them. Save yourself grief and time.  Forget about using their useless service."
https://ca.trustpilot.com/reviews/5e86facd086b6409542e95d0,Lisa,1 star: Bad,Never got my delivery,"Never got my delivery. Shopper finished my order, left the chat, charged my bank, then marked it delivered all at the same time. 8:31pm. Waited 3 hours watching the door just in case, nothing. No response from Multiple customer service emails, messenger, or 2 telephone appointments. Filed a police report for theft of $188 worth of groceries from Safeway and my bank is diluting charges and investigating instacart. (Military bank, they don’t mess around)  calling Hawaii’s better business bureau as recommended by the police officer tomorrow. Never again!"
https://ca.trustpilot.com/reviews/5e86d431086b6409bc7bfd63,Victoria,1 star: Bad,I would give no stars if I could,"I would give 0 stars if I could.  This company operates very underhandedly.  I was scheduled for Tuesday next week but then got refund text notifications from the shopper which indicated it was being filled at 9:30 pm (Thursday) when the store was already closed.  Why would they be doing it when the shelves have already been shopped clean?  The shopper kept texting refund after refund for 95% of the items. I went to the website to look for a contact email address and it was very well hidden under the heading of PRESS.  Of course, most of the links wouldn't work, which I presume was done on purpose.  I tried the phone number but gave up after 2-1/2 hours.  They should be investigated by the BBB."
